language,gender,task,langtask,speaker,scenario,condition1,condition2,dur,notes,f0mnhz,f0mdhz,f0sdhz,f0mihz,f0mahz,f0rghz ,f0mnvst,f0mdvst,f0sdvst,f0mivst,f0mavst,f0rgvst,inmn,inmd,inrange,jitloc,jitrap,jitppq5,periodsd,shimloc,shimapq11,shimapq3,h1mh2mn,slopen0114,slopen5228,mnHNR,mnNHR,jitlocvr,jitrapvr,shimlocvr,shimapq3vr
Japanese,M,ppt,ppt_jpn,12,6,cas,casual,4.829,,139.7,137,20.8,107.3,195.9,88.6,85.33,85.18,2.54,1.22,11.64,10.41,69.7,62.6,41.1,0.0211,0.00639,0.00921,0.0026,0.15359,0.21761,0.0529,4.44,-21,-29.2,11.3,0.2371,0.0211,0.00639,0.15359,0.0529
Japanese,M,ppt,ppt_jpn,12,6,pol,polite,16.874,,120.3,118.5,14.2,86.2,170.8,84.5,82.81,82.67,1.99,-2.56,9.27,11.83,67.8,61.7,36.8,0.02461,0.00899,0.01294,0.0023,0.1349,0.18269,0.04791,4.09,-20.9,-28.9,10.4,0.2354,0.02461,0.00899,0.13488,0.04788
Japanese,M,ppt,ppt_jpn,15,1,cas,casual,5.976,,85.3,83.7,5.6,75.5,97.2,21.7,76.94,76.64,1.13,-4.86,-0.5,4.36,65.3,57.9,40.3,0.01953,0.00669,0.01259,0.0008,0.1408,0.09161,0.05126,-11.61,-18.2,-22.7,12.7,0.1303,0.01953,0.00669,0.1408,0.05126
Japanese,M,ppt,ppt_jpn,15,1,pol,polite,12.116,,85.4,85.6,5.2,75.4,103.7,28.3,76.96,77.04,1.05,-4.86,0.63,5.49,63.4,57.5,34.2,0.01534,0.00612,0.00998,0.0008,0.10202,0.08949,0.03961,-7.19,-18.6,-23.7,14.2,0.1147,0.01537,0.00613,0.10202,0.03961
Japanese,M,ppt,ppt_jpn,15,2,cas,casual,2.039,,84.6,83.3,5.7,76,94,18,76.79,76.56,1.15,-4.74,-1.07,3.66,63.4,59.9,28.9,0.0243,0.00944,0.01665,0.0007,0.1503,0.10078,0.0566,-10.4,-16.1,-19.9,9.8,0.1878,0.0243,0.00944,0.1503,0.0566
Japanese,M,ppt,ppt_jpn,15,2,pol,polite,6.701,,83.5,83.4,3.3,76.8,91,14.2,76.59,76.58,0.69,-4.57,-1.66,2.91,60.2,52.4,33.4,0.01644,0.00669,0.01107,0.0005,0.13162,0.15134,0.05433,-13.06,-17.7,-19.8,12.2,0.1316,0.01644,0.00669,0.13162,0.05433
Japanese,M,ppt,ppt_jpn,15,3,cas,casual,1.484,,89.4,89.9,4.4,80.7,95.3,14.7,77.77,77.88,0.86,-3.72,-0.83,2.89,64.2,57.5,32.3,0.02347,0.00651,0.012,0.0007,0.16924,0.16366,0.05355,-5.18,-16.8,-21,10.3,0.2045,0.02347,0.00651,0.16924,0.05355
Japanese,M,ppt,ppt_jpn,15,3,pol,polite,4.007,,90,91.6,4.4,77.8,96.2,18.4,77.87,78.2,0.87,-4.36,-0.68,3.68,62.9,58.1,31.3,0.02199,0.00679,0.01011,0.0046,0.16284,0.14667,0.06067,-4.13,-16.8,-20,10.4,0.2057,0.02199,0.00679,0.16284,0.06067
Japanese,M,ppt,ppt_jpn,15,4,cas,casual,3.637,,88.1,89.5,5.5,77,96.9,19.9,77.51,77.81,1.09,-4.53,-0.54,3.99,62.2,59.9,29.5,0.01968,0.00625,0.00935,0.0007,0.1231,0.13471,0.0425,-7.03,-16.3,-20.8,11.4,0.1305,0.01968,0.00625,0.1231,0.0425
Japanese,M,ppt,ppt_jpn,15,4,pol,polite,5.844,,82.9,81.9,4.1,75.5,95.9,20.4,76.46,76.28,0.83,-4.86,-0.72,4.14,59.8,54.9,30.3,0.02102,0.00831,0.01265,0.0049,0.1647,0.28851,0.05787,-6.78,-18,-18,10,0.1838,0.02102,0.00831,0.1647,0.05787
Japanese,M,ppt,ppt_jpn,15,5,cas,casual,4.588,,90.5,90.8,5.1,81,100.6,19.6,77.98,78.05,0.97,-3.61,0.1,3.71,62.2,57.4,35.1,0.01747,0.0068,0.01009,0.0038,0.10714,0.09035,0.03965,-6.97,-17.4,-20.7,13.6,0.1319,0.01747,0.0068,0.10714,0.03965
Japanese,M,ppt,ppt_jpn,15,5,pol,polite,21.176,,88.3,85.4,8.6,76.4,112.6,36.2,77.5,76.99,1.62,-4.65,2.05,6.7,61.7,52.7,34.4,0.01697,0.00542,0.0085,0.0039,0.12647,0.12426,0.04514,-6.95,-18.2,-19,11.9,0.1518,0.01697,0.00542,0.12647,0.04514
Japanese,M,ppt,ppt_jpn,15,6,cas,casual,1.561,,84.6,83.7,5.2,77.9,90.8,12.9,76.79,76.64,1.07,-4.31,-1.66,2.65,58.8,50.3,29,0.03344,0.01906,0.02524,0.0008,0.12567,--undefined--,0.04496,-9.74,-13.6,-16.9,10.2,0.2118,0.03344,0.01906,0.12567,0.04496
Japanese,M,ppt,ppt_jpn,15,6,pol,polite,4.153,,84.2,83.5,5.2,75.5,96.2,20.7,76.72,76.61,1.07,-4.88,-0.68,4.19,60.4,57.2,25,0.01528,0.00532,0.00934,0.005,0.18627,0.2781,0.08392,-6.79,-17.4,-18.2,10.5,0.169,0.01528,0.00532,0.18627,0.08392
Japanese,M,ppt,ppt_jpn,16,1,cas,casual,8.119,,131.6,119.6,29.6,100.9,217.5,116.6,84.1,82.83,3.47,0.16,13.45,13.3,71.3,65.5,41.4,0.01489,0.00395,0.00665,0.0016,0.12119,0.0808,0.04256,1.83,-11.4,-20.2,11,0.1731,0.01489,0.00395,0.12119,0.04256
Japanese,M,ppt,ppt_jpn,16,1,pol,polite,37.338,,132.7,132.4,18.7,95.4,179.6,84.2,84.45,84.59,2.45,-0.76,10.13,10.89,68.2,61.1,35.8,0.01499,0.00464,0.00796,0.0018,0.11198,0.11114,0.04026,-0.92,-12.5,-17.8,11,0.199,0.01499,0.00464,0.11193,0.0402
Japanese,M,ppt,ppt_jpn,16,2,cas,casual,4.301,,166.8,142.7,47.5,127.9,272.8,144.9,87.98,85.88,4.38,4.26,17.38,13.11,74.4,68,38.9,0.01433,0.00334,0.00548,0.002,0.15147,0.05962,0.05721,-2.35,-9.6,-14.6,11,0.2303,0.01433,0.00334,0.15147,0.05721
Japanese,M,ppt,ppt_jpn,16,2,pol,polite,10.671,,120.6,119,10.6,100,144.2,44.2,82.9,82.74,1.51,0.001,6.34,6.34,66.7,59.6,32.6,0.01704,0.00539,0.00984,0.0008,0.12329,0.13329,0.04504,-1.91,-13.5,-20.7,10.1,0.2234,0.01704,0.00539,0.12321,0.04504
Japanese,M,ppt,ppt_jpn,16,3,cas,casual,1.875,naturally high,208.6,214.4,28,146.1,245.2,99.1,92.28,92.93,2.53,6.57,15.53,8.97,76.8,70.9,44.8,0.01271,0.00328,0.00636,0.0008,0.10495,0.12261,0.02783,5.2,-15.9,-18.6,12,0.2219,0.01271,0.00328,0.10495,0.02783
Japanese,M,ppt,ppt_jpn,16,3,pol,polite,4.497,naturally high,229.4,235.5,23,163.7,266.3,102.6,94.33,94.56,1.79,8.54,16.96,8.42,75.7,63.5,41.5,0.01983,0.00484,0.00677,0.0011,0.11497,0.14214,0.03302,-0.68,-15,-20.9,11.5,0.2113,0.01983,0.00484,0.11497,0.03302
Japanese,M,ppt,ppt_jpn,16,4,cas,casual,3.113,naturally high,202.5,189.4,41.1,144.4,295.5,151.1,91.6,90.79,3.41,6.36,18.76,12.39,76.5,71,40.7,0.02322,0.00459,0.0091,0.0014,0.14358,0.14604,0.04659,1.78,-13.3,-20.2,10.2,0.2168,0.02322,0.00459,0.14358,0.04659
Japanese,M,ppt,ppt_jpn,16,4,pol,polite,4.477,,173.2,167.4,22.8,134.5,215.8,81.3,89.09,88.64,2.26,5.14,13.32,8.18,75,72.2,38.7,0.0137,0.00343,0.00611,0.001,0.10876,0.09842,0.04091,4.53,-14.9,-22.4,12.5,0.1672,0.0137,0.00343,0.10876,0.04091
Japanese,M,ppt,ppt_jpn,16,5,cas,casual,3.434,naturally high,213.1,221,37.6,95.6,257,161.5,92.45,93.45,3.93,-0.79,16.34,17.13,75,67.8,35.2,0.01467,0.00283,0.0057,0.0013,0.1051,0.10859,0.03002,1.31,-17.8,-17.3,12.9,0.1623,0.01467,0.00283,0.1051,0.03002
Japanese,M,ppt,ppt_jpn,16,5,pol,polite,14.477,,134.5,125.6,26.6,97.8,199,101.2,84.55,83.67,3.18,-0.38,11.91,12.3,70,62.3,35.6,0.01755,0.00487,0.00825,0.0021,0.1202,0.16479,0.03572,-0.45,-14.7,-22.9,11,0.189,0.01755,0.00487,0.1202,0.03572
Japanese,M,ppt,ppt_jpn,16,6,cas,casual,4.35,naturally high,202.7,200.5,65.1,99,584,485,91.31,91.77,4.51,-0.17,30.55,30.72,76.4,71,47.9,0.01098,0.00213,0.00369,0.0015,0.09316,0.0787,0.03483,4.49,-15.5,-23,14.6,0.1183,0.01098,0.00213,0.09316,0.03483
Japanese,M,ppt,ppt_jpn,16,6,pol,polite,6.908,,155.6,152,22.5,113.2,211.4,98.1,87.2,86.98,2.51,2.15,12.96,10.81,74.2,67.6,35.6,0.01391,0.00365,0.00735,0.0012,0.12575,0.1011,0.04411,4.08,-14.8,-22.4,11.3,0.2046,0.01396,0.00367,0.12575,0.04411
Japanese,M,ppt,ppt_jpn,19,1,cas,casual,2.175,,101.9,104.5,7.7,87.7,115.2,27.4,80,80.49,1.33,-2.26,2.42,4.68,67.4,61.1,35,0.0257,0.01068,0.0148,0.001,0.1336,0.07418,0.04493,-4.49,-13.3,-19.7,8.7,0.2505,0.0257,0.01068,0.13518,0.04493
Japanese,M,ppt,ppt_jpn,19,1,pol,polite,3.402,,98.3,97.7,6.8,84.1,113,28.9,79.39,79.32,1.19,-3,2.12,5.11,65.1,57.6,37.2,0.02722,0.01345,0.0204,0.002,0.16631,0.13675,0.05562,-4.75,-15.9,-17.9,10,0.2302,0.02722,0.01345,0.16631,0.05562
Japanese,M,ppt,ppt_jpn,19,2,cas,casual,1.391,,94.4,95.1,5.1,85.8,104,18.3,78.71,78.85,0.93,-2.66,0.68,3.34,67.1,60.5,30.9,0.02071,0.0078,0.01232,0.003,0.17704,0.21627,0.05526,0.72,-15.5,-22.3,9.3,0.2082,0.02071,0.0078,0.18098,0.05186
Japanese,M,ppt,ppt_jpn,19,2,pol,polite,4.429,,98.4,97.7,5.7,88.5,117.5,29,79.41,79.32,0.99,-2.11,2.79,4.89,65.8,56,40.3,0.02837,0.01217,0.01957,0.0024,0.16866,0.08394,0.05575,-1.26,-13.9,-18.5,8.5,0.2708,0.02837,0.01217,0.16866,0.05575
Japanese,M,ppt,ppt_jpn,19,3,cas,casual,0.776,,105.8,105.8,4,99.7,113.1,13.5,80.7,80.7,0.66,-0.06,2.13,2.19,70.5,66.6,28.6,0.0289,0.0108,0.01608,0.0034,0.19714,0.117,0.08588,6.7,-13.8,-21.9,6.8,0.4242,0.0289,0.0108,0.19714,0.08588
Japanese,M,ppt,ppt_jpn,19,3,pol,polite,1.488,,108.3,110.4,7.1,81.3,115.3,34,81.06,81.44,1.27,-3.58,2.46,6.04,69.8,66,33.5,0.02314,0.00849,0.01229,0.003,0.17147,0.16429,0.05351,-4.75,-12.9,-23.3,10.1,0.1821,0.02314,0.00849,0.17147,0.05351
Japanese,M,ppt,ppt_jpn,19,4,cas,casual,1.246,,110.8,110.1,5.8,98.4,127.8,29.4,81.48,81.39,0.9,-0.29,4.24,4.53,66.6,60.9,29.5,0.0217,0.01084,0.01572,0.0005,0.1269,0.01968,0.035,-1.07,-14.8,-21.9,10.3,0.1975,0.0217,0.01084,0.1269,0.035
Japanese,M,ppt,ppt_jpn,19,4,pol,polite,1.837,,104.2,103,3.9,99.8,113,13.2,80.42,80.25,0.65,-0.03,2.11,2.14,66.4,58.5,37.5,0.02522,0.01215,0.00879,0.0006,0.11446,0.20748,0.0487,-5.73,-14.2,-21.6,9.2,0.2551,0.02522,0.01215,0.11446,0.0487
Japanese,M,ppt,ppt_jpn,19,5,cas,casual,4.567,,104.6,103.4,7,89.3,118.2,29,80.47,80.31,1.16,-1.9,2.89,4.8,66.3,56.6,42.7,0.02563,0.00992,0.01423,0.0009,0.14309,0.15255,0.05223,-2.87,-15.2,-19.2,9.6,0.25,0.02563,0.00992,0.14309,0.05223
Japanese,M,ppt,ppt_jpn,19,5,pol,polite,7.361,,103.3,100.1,8.2,90.4,122.5,32.1,80.23,79.74,1.36,-1.75,3.51,5.26,62.8,51.6,39.5,0.03608,0.01767,0.0239,0.0031,0.17053,0.15136,0.07109,-0.58,-13.7,-17.3,7.6,0.3184,0.03608,0.01767,0.17053,0.07109
Japanese,M,ppt,ppt_jpn,19,6,cas,casual,1.353,,111.3,111.3,3,103.7,119.2,15.4,81.58,81.58,0.47,0.64,3.01,2.37,67.1,66,32.8,0.01342,0.00457,0.00717,0.0004,0.10081,0.09769,0.04165,-3.55,-14.7,-21.7,12.5,0.1398,0.01342,0.00457,0.10081,0.04165
Japanese,M,ppt,ppt_jpn,19,6,pol,polite,5.039,,104.7,102.4,7.7,93.7,121.7,28,80.48,80.13,1.24,-1.11,3.4,4.51,66,54.9,38.8,0.01893,0.00822,0.01246,0.0013,0.14334,0.10746,0.06061,-0.29,-15,-21.6,10.4,0.2153,0.01893,0.00822,0.14334,0.06061
Japanese,M,ppt,ppt_jpn,1,1,cas,casual,5.2,,118.9,107.4,32.2,76.5,190.6,114.1,82.11,80.96,4.55,-4.53,11.16,15.69,67.8,63.7,36.4,0.01784,0.0052,0.008,0.0021,0.13045,0.12518,0.03817,-0.49,-12.5,-13.6,10.1,0.1758,0.01784,0.0052,0.13045,0.03817
Japanese,M,ppt,ppt_jpn,1,1,pol,polite,17.818,,143.7,139.5,31.1,78.9,198.7,119.9,85.58,85.49,3.85,-3.89,11.89,15.78,67,60.1,39.1,0.0164,0.00474,0.00822,0.0017,0.09435,0.09108,0.0282,3.55,-15.7,-15.3,13,0.1495,0.0164,0.00474,0.09435,0.0282
Japanese,M,ppt,ppt_jpn,1,2,cas,casual,5.097,,132,133.3,25.8,81.7,182.9,101.2,84.18,84.71,3.53,-3.5,10.45,13.95,68.3,64,38.4,0.02097,0.00593,0.01032,0.0017,0.10443,0.10784,0.03911,1.8,-11.1,-17.3,9.4,0.2237,0.02097,0.00593,0.10443,0.03911
Japanese,M,ppt,ppt_jpn,1,2,pol,polite,5.756,,162.1,166.3,15.7,109.4,186.7,77.4,88,88.53,1.82,1.55,10.81,9.26,69.1,64.1,40.1,0.01592,0.0038,0.00633,0.001,0.09458,0.09439,0.02747,5.83,-15.3,-15.9,13.7,0.1398,0.01592,0.0038,0.09458,0.02747
Japanese,M,ppt,ppt_jpn,1,3,cas,casual,3.028,,140.8,146.2,19.5,95.6,170.5,75,85.47,86.3,2.61,-0.78,9.22,10,68,66.6,31.8,0.0133,0.00301,0.00513,0.0018,0.12147,0.12997,0.04096,2.89,-12.4,-13.2,10.5,0.1694,0.0133,0.00301,0.12147,0.04096
Japanese,M,ppt,ppt_jpn,1,3,pol,polite,3.813,,154.6,156.9,28,88,214.8,126.9,86.96,87.52,3.39,-2.21,13.24,15.45,68.5,65.4,37.6,0.01953,0.00455,0.00855,0.0016,0.12735,0.15424,0.03807,3.13,-10.9,-6.2,10.6,0.1807,0.01953,0.00455,0.12735,0.03807
Japanese,M,ppt,ppt_jpn,1,4,cas,casual,4.019,,136.7,143.9,25.1,81.6,175.8,94.3,84.82,86.02,3.4,-3.53,9.77,13.3,68.3,66,37.7,0.02335,0.00683,0.01184,0.002,0.11597,0.12134,0.03705,0.01,-11.9,-12.2,9.6,0.2132,0.02335,0.00683,0.11597,0.03705
Japanese,M,ppt,ppt_jpn,1,4,pol,polite,4.389,,148,158.6,37.9,85.1,202.5,117.4,85.88,87.71,4.86,-2.77,12.22,14.99,70.2,63.8,38.1,0.02154,0.00588,0.01065,0.0023,0.13252,0.10949,0.0433,1.72,-15.9,-18.4,10.7,0.1849,0.02154,0.00588,0.13252,0.0433
Japanese,M,ppt,ppt_jpn,1,5,cas,casual,9.837,,153.6,166.8,38.6,80.8,214.8,134,86.51,88.58,4.95,-3.68,13.24,16.92,68.3,58.6,43.4,0.02139,0.00459,0.00762,0.002,0.10877,0.12923,0.03111,1.56,-13.8,-14.4,11.5,0.1677,0.02139,0.00459,0.10877,0.03111
Japanese,M,ppt,ppt_jpn,1,5,pol,polite,12.861,,148.9,150.4,32.9,81.4,231.4,149.9,86.17,86.79,4.01,-3.55,14.52,18.07,65.9,59.9,38.6,0.02102,0.00552,0.01002,0.0018,0.10678,0.12744,0.03228,3.75,-15.1,-15.4,11.2,0.1868,0.02102,0.00552,0.10678,0.03228
Japanese,M,ppt,ppt_jpn,1,6,cas,casual,3.155,,139.7,140.2,31.8,84.8,195.7,110.8,85.04,85.58,4.09,-2.85,11.62,14.46,69.6,65.8,37.1,0.02498,0.00605,0.01051,0.0018,0.11429,0.12903,0.03012,3.2,-13.9,-19.4,10.3,0.1957,0.02516,0.00609,0.11429,0.03012
Japanese,M,ppt,ppt_jpn,1,6,pol,polite,4.635,,160.2,159.2,39.4,90.3,442.4,352.1,87.49,87.77,3.55,-1.76,25.73,27.49,67.7,63.4,37.9,0.0167,0.0039,0.00642,0.0016,0.10178,0.14032,0.03026,5.59,-15.6,-15.3,12.3,0.1535,0.0167,0.0039,0.10178,0.03026
Japanese,M,ppt,ppt_jpn,4,1,cas,casual,12.037,,127,123.6,19.4,81.7,175.2,93.5,83.66,83.39,2.65,-3.51,9.71,13.22,73.8,68.8,43.3,0.01781,0.00414,0.00783,0.0013,0.093,0.09532,0.0279,-1.03,-14.2,-20.7,12.6,0.1292,0.01781,0.00414,0.09308,0.02781
Japanese,M,ppt,ppt_jpn,4,1,pol,polite,27.573,,125.4,123.7,14.8,89.2,167.1,77.9,83.53,83.41,2.03,-1.98,8.89,10.87,72.1,65.2,39.9,0.01769,0.00534,0.00907,0.001,0.09749,0.11442,0.0297,-0.88,-14.7,-19.6,12.5,0.1428,0.01769,0.00534,0.09749,0.0297
Japanese,M,ppt,ppt_jpn,4,2,cas,casual,9.035,,134.1,132.3,18.7,73.8,183.8,110,84.65,84.57,2.39,-4.89,10.54,15.43,74.6,70.7,41.6,0.01658,0.00379,0.00649,0.0013,0.10165,0.11521,0.03044,-1.88,-14.9,-20.1,13.1,0.1148,0.01658,0.00379,0.10165,0.03044
Japanese,M,ppt,ppt_jpn,4,2,pol,polite,22.07,,121.3,120.3,13.6,92.3,158.8,66.4,82.96,82.93,1.91,-1.38,8,9.38,69.9,60.5,39.9,0.01812,0.00578,0.01031,0.001,0.1102,0.11925,0.03906,-1.55,-16.2,-20,13.2,0.1388,0.01812,0.00578,0.1102,0.03906
Japanese,M,ppt,ppt_jpn,4,3,cas,casual,3.063,,135.3,136.3,17.2,94.8,175.5,80.7,84.83,85.09,2.22,-0.91,9.73,10.64,76.2,71.5,36.9,0.01728,0.00346,0.00679,0.0011,0.11487,0.12686,0.03259,-0.11,-13.1,-22.1,11.7,0.1441,0.01728,0.00346,0.11487,0.03259
Japanese,M,ppt,ppt_jpn,4,3,pol,polite,2.952,,149.7,148.5,19.9,110.3,183.8,73.5,86.56,86.57,2.34,1.7,10.53,8.83,76,75.3,33,0.01926,0.00418,0.00822,0.001,0.11401,0.12664,0.03678,3.48,-13.9,-22.5,12,0.1662,0.01926,0.00418,0.11401,0.03678
Japanese,M,ppt,ppt_jpn,4,4,cas,casual,5.913,,125.5,120.9,16.4,91.5,166,74.5,83.51,83.02,2.24,-1.54,8.78,10.31,72.4,66.4,41.2,0.01416,0.00413,0.00662,0.0011,0.08869,0.08916,0.02916,-1.65,-14.9,-19.2,13.4,0.1141,0.01416,0.00413,0.08869,0.02916
Japanese,M,ppt,ppt_jpn,4,4,pol,polite,10.571,,129.6,128.4,18.8,89.1,180.4,91.3,84.04,84.06,2.48,-2,10.21,12.21,70.6,61.2,39.6,0.02043,0.00565,0.00964,0.0012,0.10799,0.11272,0.0339,-0.01,-16,-22.7,12.8,0.1444,0.02043,0.00565,0.10799,0.0339
Japanese,M,ppt,ppt_jpn,4,5,cas,casual,10.538,,130.2,129.6,20.6,87.5,182.8,95.3,84.07,84.22,2.75,-2.31,10.44,12.75,71.2,60,41.1,0.01916,0.00538,0.0096,0.0013,0.09012,0.10106,0.02634,-0.53,-16.9,-19.2,13.3,0.1244,0.01916,0.00538,0.09012,0.02634
Japanese,M,ppt,ppt_jpn,4,5,pol,polite,32.635,,124.3,120.5,16.4,82.5,189.5,107,83.35,82.96,2.17,-3.33,11.07,14.4,70.5,60.7,40,0.01623,0.00472,0.00793,0.0011,0.09749,0.10435,0.03165,-0.71,-15.8,-19.9,12.8,0.1427,0.01623,0.00472,0.09749,0.03165
Japanese,M,ppt,ppt_jpn,4,6,cas,casual,8.006,,128.1,119.8,22.5,84.7,190.5,105.8,83.77,82.85,2.83,-2.66,11.16,13.82,72.4,61.4,43.3,0.0171,0.00433,0.00713,0.0014,0.09622,0.11297,0.03018,-0.57,-14.9,-22.5,12.9,0.1245,0.0171,0.00433,0.09622,0.03018
Japanese,M,ppt,ppt_jpn,4,6,pol,polite,16.934,,121.1,119.4,13.7,88.5,156.9,68.4,82.93,82.8,1.97,-2.03,7.79,9.82,69.7,63.1,40.2,0.01413,0.00388,0.00659,0.0014,0.09731,0.11488,0.03126,-0.9,-17.4,-21.3,14,0.1037,0.01413,0.00388,0.0974,0.03112
Japanese,M,ppt,ppt_jpn,9,1,cas,casual,16.202,,118.7,118.7,13.1,94.6,159.2,64.6,82.59,82.69,1.88,-0.92,8.05,8.97,66.3,55.9,40.4,0.02076,0.00805,0.0122,0.0015,0.12183,0.12908,0.03944,0.22,-12.9,-21.8,11.1,0.2114,0.02076,0.00805,0.12183,0.03944
Japanese,M,ppt,ppt_jpn,9,2,cas,casual,7.504,,118,117.8,7.3,102.1,132.6,30.5,82.55,82.56,1.09,0.36,4.88,4.52,64.9,43,39.7,0.02041,0.00624,0.01008,0.0006,0.13489,0.20919,0.05009,-2.28,-12,-21.3,7.9,0.2961,0.02041,0.00624,0.13489,0.05009
Japanese,M,ppt,ppt_jpn,9,2,pol,polite,18.36,,112.5,111.2,8.7,94.8,146.7,51.9,81.72,81.56,1.3,-0.88,6.59,7.47,64.8,56,38.8,0.01949,0.00761,0.01211,0.0013,0.10798,0.11207,0.03793,-1.45,-12.1,-19.9,10.9,0.2004,0.01949,0.00761,0.10798,0.03793
Japanese,M,ppt,ppt_jpn,9,3,cas,casual,2.106,,130.4,135.2,15.1,99,158.1,59.1,84.2,84.95,2.06,-0.15,7.93,8.07,72.7,61.4,44,0.02379,0.00677,0.01005,0.0017,0.12234,0.12766,0.03812,-1.08,-7.5,-22.3,7.4,0.3382,0.02379,0.00677,0.12234,0.03812
Japanese,M,ppt,ppt_jpn,9,3,pol,polite,6.002,,133.6,138,12.3,110.6,157.7,47,84.67,85.3,1.62,1.75,7.88,6.13,69.7,48.8,44.4,0.01973,0.00659,0.01064,0.0022,0.1335,0.10282,0.04569,-2.59,-13,-22.2,9.3,0.246,0.01973,0.00659,0.1335,0.04569
Japanese,M,ppt,ppt_jpn,9,4,cas,casual,3.906,,136.3,140.7,21.6,101.4,170.5,69.1,84.87,85.64,2.84,0.24,9.22,8.97,71.2,40.2,46.3,0.0147,0.00387,0.00616,0.0012,0.08589,0.09487,0.02382,-2.23,-13.5,-17.7,12.4,0.1231,0.0147,0.00387,0.08589,0.02382
Japanese,M,ppt,ppt_jpn,9,4,pol,polite,6.77,,121.6,121.6,12.6,95.7,156.5,60.9,83.02,83.11,1.83,-0.76,7.76,8.52,68.2,53.1,42.6,0.01696,0.00524,0.00736,0.0026,0.13978,0.12446,0.04639,-1.04,-12.2,-23.9,10.7,0.1872,0.01696,0.00524,0.13978,0.04639
Japanese,M,ppt,ppt_jpn,9,5,cas,casual,6.904,,128.7,129,13.6,98.7,155.6,56.8,83.99,84.13,1.87,-0.18,7.65,7.83,67.8,59.6,42.1,0.01695,0.0056,0.00957,0.0009,0.12279,0.17897,0.03512,-2.34,-14.2,-20,11,0.1806,0.01695,0.0056,0.12279,0.03512
Japanese,M,ppt,ppt_jpn,9,5,pol,polite,29.016,,118.6,113.9,13.6,91.7,164.3,72.5,82.57,81.97,1.91,-1.5,8.58,10.08,68.4,59.4,42.1,0.01656,0.00612,0.00893,0.0021,0.10995,0.13932,0.03439,-2.39,-12.6,-18.6,11,0.2012,0.01656,0.00612,0.10995,0.03439
Japanese,M,ppt,ppt_jpn,9,6,cas,casual,14.363,,108.6,108.2,5.3,95,130.1,35.2,81.13,81.1,0.83,-0.89,4.56,5.45,62.1,51.9,35.6,0.02154,0.00809,0.01377,0.0023,0.13129,0.11549,0.04821,1.49,-12.7,-18.6,9.5,0.2266,0.02154,0.00809,0.13129,0.04821
Japanese,M,ppt,ppt_jpn,9,6,pol,polite,16.788,,114.8,113,9.9,98.2,153,54.8,82.05,81.84,1.43,-0.3,7.37,7.67,67.1,57.3,39.5,0.01642,0.00613,0.00944,0.0015,0.11254,0.09358,0.03842,0.72,-13.9,-21.7,11.4,0.1824,0.01642,0.00613,0.1126,0.03839
